PING 10.0.100.102 (10.0.100.102) 56(84) bytes of data.
64 bytes from 10.0.100.102: icmp_seq=43 ttl=63 time=0.746 ms
64 bytes from 10.0.100.102: icmp_seq=44 ttl=63 time=0.833 ms
64 bytes from 10.0.100.102: icmp_seq=45 ttl=63 time=0.840 ms
64 bytes from 10.0.100.102: icmp_seq=46 ttl=63 time=0.851 ms
64 bytes from 10.0.100.102: icmp_seq=47 ttl=63 time=0.835 ms
64 bytes from 10.0.100.102: icmp_seq=48 ttl=63 time=0.835 ms
64 bytes from 10.0.100.102: icmp_seq=49 ttl=63 time=0.818 ms
64 bytes from 10.0.100.102: icmp_seq=50 ttl=63 time=0.792 ms
64 bytes from 10.0.100.102: icmp_seq=51 ttl=63 time=0.830 ms
64 bytes from 10.0.100.102: icmp_seq=52 ttl=63 time=0.842 ms
64 bytes from 10.0.100.102: icmp_seq=53 ttl=63 time=0.830 ms
64 bytes from 10.0.100.102: icmp_seq=54 ttl=63 time=0.804 ms
64 bytes from 10.0.100.102: icmp_seq=55 ttl=63 time=0.836 ms
64 bytes from 10.0.100.102: icmp_seq=56 ttl=63 time=0.916 ms
64 bytes from 10.0.100.102: icmp_seq=57 ttl=63 time=0.773 ms
64 bytes from 10.0.100.102: icmp_seq=58 ttl=63 time=0.938 ms
64 bytes from 10.0.100.102: icmp_seq=59 ttl=63 time=0.799 ms
64 bytes from 10.0.100.102: icmp_seq=60 ttl=63 time=0.931 ms

--- 10.0.100.102 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 59000ms
rtt min/avg/max/mdev = 0.721/0.819/1.033/0.051 ms
PING 10.0.100.102 (10.0.100.102) 56(84) bytes of data.
64 bytes from 10.0.100.102: icmp_seq=1 ttl=63 time=0.738 ms
64 bytes from 10.0.100.102: icmp_seq=2 ttl=63 time=0.758 ms
64 bytes from 10.0.100.102: icmp_seq=3 ttl=63 time=0.894 ms
64 bytes from 10.0.100.102: icmp_seq=4 ttl=63 time=0.989 ms
64 bytes from 10.0.100.102: icmp_seq=5 ttl=63 time=0.864 ms
64 bytes from 10.0.100.102: icmp_seq=6 ttl=63 time=0.902 ms
64 bytes from 10.0.100.102: icmp_seq=7 ttl=63 time=0.841 ms
64 bytes from 10.0.100.102: icmp_seq=8 ttl=63 time=0.857 ms
64 bytes from 10.0.100.102: icmp_seq=9 ttl=63 time=0.919 ms
64 bytes from 10.0.100.102: icmp_seq=10 ttl=63 time=0.753 ms
64 bytes from 10.0.100.102: icmp_seq=11 ttl=63 time=0.743 ms
64 bytes from 10.0.100.102: icmp_seq=12 ttl=63 time=0.679 ms
64 bytes from 10.0.100.102: icmp_seq=13 ttl=63 time=0.833 ms
64 bytes from 10.0.100.102: icmp_seq=14 ttl=63 time=0.794 ms
64 bytes from 10.0.100.102: icmp_seq=15 ttl=63 time=0.677 ms
64 bytes from 10.0.100.102: icmp_seq=16 ttl=63 time=0.807 ms
64 bytes from 10.0.100.102: icmp_seq=17 ttl=63 time=0.742 ms
64 bytes from 10.0.100.102: icmp_seq=18 ttl=63 time=0.731 ms
64 bytes from 10.0.100.102: icmp_seq=19 ttl=63 time=0.733 ms
64 bytes from 10.0.100.102: icmp_seq=20 ttl=63 time=0.723 ms
64 bytes from 10.0.100.102: icmp_seq=21 ttl=63 time=0.868 ms
64 bytes from 10.0.100.102: icmp_seq=22 ttl=63 time=0.766 ms
64 bytes from 10.0.100.102: icmp_seq=23 ttl=63 time=0.744 ms
64 bytes from 10.0.100.102: icmp_seq=24 ttl=63 time=0.749 ms
64 bytes from 10.0.100.102: icmp_seq=25 ttl=63 time=0.821 ms
64 bytes from 10.0.100.102: icmp_seq=26 ttl=63 time=0.772 ms
64 bytes from 10.0.100.102: icmp_seq=27 ttl=63 time=0.698 ms
64 bytes from 10.0.100.102: icmp_seq=28 ttl=63 time=0.698 ms
64 bytes from 10.0.100.102: icmp_seq=29 ttl=63 time=0.718 ms
64 bytes from 10.0.100.102: icmp_seq=30 ttl=63 time=0.684 ms
64 bytes from 10.0.100.102: icmp_seq=31 ttl=63 time=0.762 ms
64 bytes from 10.0.100.102: icmp_seq=32 ttl=63 time=0.680 ms
64 bytes from 10.0.100.102: icmp_seq=33 ttl=63 time=0.681 ms
64 bytes from 10.0.100.102: icmp_seq=34 ttl=63 time=0.716 ms
64 bytes from 10.0.100.102: icmp_seq=35 ttl=63 time=0.781 ms
64 bytes from 10.0.100.102: icmp_seq=36 ttl=63 time=0.727 ms
64 bytes from 10.0.100.102: icmp_seq=37 ttl=63 time=0.698 ms
64 bytes from 10.0.100.102: icmp_seq=38 ttl=63 time=0.695 ms
64 bytes from 10.0.100.102: icmp_seq=39 ttl=63 time=0.704 ms
64 bytes from 10.0.100.102: icmp_seq=40 ttl=63 time=0.649 ms
64 bytes from 10.0.100.102: icmp_seq=41 ttl=63 time=0.798 ms
64 bytes from 10.0.100.102: icmp_seq=42 ttl=63 time=0.697 ms
64 bytes from 10.0.100.102: icmp_seq=43 ttl=63 time=0.700 ms
64 bytes from 10.0.100.102: icmp_seq=44 ttl=63 time=0.713 ms
64 bytes from 10.0.100.102: icmp_seq=45 ttl=63 time=0.811 ms
64 bytes from 10.0.100.102: icmp_seq=46 ttl=63 time=0.723 ms
64 bytes from 10.0.100.102: icmp_seq=47 ttl=63 time=0.700 ms
64 bytes from 10.0.100.102: icmp_seq=48 ttl=63 time=0.718 ms
64 bytes from 10.0.100.102: icmp_seq=49 ttl=63 time=0.708 ms
64 bytes from 10.0.100.102: icmp_seq=50 ttl=63 time=0.657 ms
64 bytes from 10.0.100.102: icmp_seq=51 ttl=63 time=0.758 ms
64 bytes from 10.0.100.102: icmp_seq=52 ttl=63 time=0.696 ms
64 bytes from 10.0.100.102: icmp_seq=53 ttl=63 time=0.703 ms
64 bytes from 10.0.100.102: icmp_seq=54 ttl=63 time=0.683 ms
64 bytes from 10.0.100.102: icmp_seq=55 ttl=63 time=0.763 ms
64 bytes from 10.0.100.102: icmp_seq=56 ttl=63 time=0.747 ms
64 bytes from 10.0.100.102: icmp_seq=57 ttl=63 time=0.692 ms
64 bytes from 10.0.100.102: icmp_seq=58 ttl=63 time=0.717 ms
64 bytes from 10.0.100.102: icmp_seq=59 ttl=63 time=0.835 ms
64 bytes from 10.0.100.102: icmp_seq=60 ttl=63 time=0.755 ms

--- 10.0.100.102 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 59001ms
rtt min/avg/max/mdev = 0.649/0.752/0.989/0.077 ms
PING 10.0.100.102 (10.0.100.102) 56(84) bytes of data.
64 bytes from 10.0.100.102: icmp_seq=1 ttl=63 time=0.746 ms
64 bytes from 10.0.100.102: icmp_seq=2 ttl=63 time=0.770 ms
64 bytes from 10.0.100.102: icmp_seq=3 ttl=63 time=0.793 ms
64 bytes from 10.0.100.102: icmp_seq=4 ttl=63 time=0.813 ms
64 bytes from 10.0.100.102: icmp_seq=5 ttl=63 time=0.978 ms
64 bytes from 10.0.100.102: icmp_seq=6 ttl=63 time=0.852 ms
64 bytes from 10.0.100.102: icmp_seq=7 ttl=63 time=0.788 ms
64 bytes from 10.0.100.102: icmp_seq=8 ttl=63 time=0.786 ms
64 bytes from 10.0.100.102: icmp_seq=9 ttl=63 time=0.801 ms
64 bytes from 10.0.100.102: icmp_seq=10 ttl=63 time=0.792 ms
64 bytes from 10.0.100.102: icmp_seq=11 ttl=63 time=0.725 ms
64 bytes from 10.0.100.102: icmp_seq=12 ttl=63 time=0.776 ms
64 bytes from 10.0.100.102: icmp_seq=13 ttl=63 time=0.794 ms
64 bytes from 10.0.100.102: icmp_seq=14 ttl=63 time=0.771 ms
64 bytes from 10.0.100.102: icmp_seq=15 ttl=63 time=0.945 ms
64 bytes from 10.0.100.102: icmp_seq=16 ttl=63 time=0.811 ms
64 bytes from 10.0.100.102: icmp_seq=17 ttl=63 time=0.841 ms
64 bytes from 10.0.100.102: icmp_seq=18 ttl=63 time=0.860 ms
64 bytes from 10.0.100.102: icmp_seq=19 ttl=63 time=0.787 ms
64 bytes from 10.0.100.102: icmp_seq=20 ttl=63 time=0.815 ms
64 bytes from 10.0.100.102: icmp_seq=21 ttl=63 time=0.709 ms
64 bytes from 10.0.100.102: icmp_seq=22 ttl=63 time=0.824 ms
64 bytes from 10.0.100.102: icmp_seq=23 ttl=63 time=0.841 ms
64 bytes from 10.0.100.102: icmp_seq=24 ttl=63 time=0.878 ms
64 bytes from 10.0.100.102: icmp_seq=25 ttl=63 time=0.867 ms
64 bytes from 10.0.100.102: icmp_seq=26 ttl=63 time=0.891 ms
64 bytes from 10.0.100.102: icmp_seq=27 ttl=63 time=0.822 ms
64 bytes from 10.0.100.102: icmp_seq=28 ttl=63 time=0.851 ms
64 bytes from 10.0.100.102: icmp_seq=29 ttl=63 time=0.853 ms
64 bytes from 10.0.100.102: icmp_seq=30 ttl=63 time=0.819 ms
64 bytes from 10.0.100.102: icmp_seq=31 ttl=63 time=0.739 ms
64 bytes from 10.0.100.102: icmp_seq=32 ttl=63 time=0.827 ms
64 bytes from 10.0.100.102: icmp_seq=33 ttl=63 time=0.802 ms
64 bytes from 10.0.100.102: icmp_seq=34 ttl=63 time=0.835 ms
64 bytes from 10.0.100.102: icmp_seq=35 ttl=63 time=0.826 ms
64 bytes from 10.0.100.102: icmp_seq=36 ttl=63 time=0.811 ms
64 bytes from 10.0.100.102: icmp_seq=37 ttl=63 time=0.808 ms
64 bytes from 10.0.100.102: icmp_seq=38 ttl=63 time=0.834 ms
64 bytes from 10.0.100.102: icmp_seq=39 ttl=63 time=0.826 ms
64 bytes from 10.0.100.102: icmp_seq=40 ttl=63 time=0.813 ms
64 bytes from 10.0.100.102: icmp_seq=41 ttl=63 time=0.759 ms
64 bytes from 10.0.100.102: icmp_seq=42 ttl=63 time=0.794 ms
64 bytes from 10.0.100.102: icmp_seq=43 ttl=63 time=0.802 ms
64 bytes from 10.0.100.102: icmp_seq=44 ttl=63 time=0.835 ms
64 bytes from 10.0.100.102: icmp_seq=45 ttl=63 time=0.785 ms
64 bytes from 10.0.100.102: icmp_seq=46 ttl=63 time=0.855 ms
64 bytes from 10.0.100.102: icmp_seq=47 ttl=63 time=0.841 ms
64 bytes from 10.0.100.102: icmp_seq=48 ttl=63 time=0.861 ms
64 bytes from 10.0.100.102: icmp_seq=49 ttl=63 time=0.836 ms
64 bytes from 10.0.100.102: icmp_seq=50 ttl=63 time=0.838 ms
64 bytes from 10.0.100.102: icmp_seq=51 ttl=63 time=0.739 ms
64 bytes from 10.0.100.102: icmp_seq=52 ttl=63 time=0.843 ms
64 bytes from 10.0.100.102: icmp_seq=53 ttl=63 time=0.782 ms
64 bytes from 10.0.100.102: icmp_seq=54 ttl=63 time=0.865 ms
64 bytes from 10.0.100.102: icmp_seq=55 ttl=63 time=1.04 ms
64 bytes from 10.0.100.102: icmp_seq=56 ttl=63 time=0.870 ms
64 bytes from 10.0.100.102: icmp_seq=57 ttl=63 time=0.814 ms
64 bytes from 10.0.100.102: icmp_seq=58 ttl=63 time=0.845 ms
64 bytes from 10.0.100.102: icmp_seq=59 ttl=63 time=0.826 ms
64 bytes from 10.0.100.102: icmp_seq=60 ttl=63 time=0.800 ms

--- 10.0.100.102 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 58998ms
rtt min/avg/max/mdev = 0.709/0.822/1.042/0.061 ms
PING 10.0.100.102 (10.0.100.102) 56(84) bytes of data.
64 bytes from 10.0.100.102: icmp_seq=1 ttl=63 time=0.901 ms
64 bytes from 10.0.100.102: icmp_seq=2 ttl=63 time=0.714 ms
64 bytes from 10.0.100.102: icmp_seq=3 ttl=63 time=0.841 ms
64 bytes from 10.0.100.102: icmp_seq=4 ttl=63 time=0.844 ms
64 bytes from 10.0.100.102: icmp_seq=5 ttl=63 time=0.888 ms
64 bytes from 10.0.100.102: icmp_seq=6 ttl=63 time=0.902 ms
64 bytes from 10.0.100.102: icmp_seq=7 ttl=63 time=0.746 ms
64 bytes from 10.0.100.102: icmp_seq=8 ttl=63 time=0.814 ms
64 bytes from 10.0.100.102: icmp_seq=9 ttl=63 time=0.817 ms
64 bytes from 10.0.100.102: icmp_seq=10 ttl=63 time=0.775 ms
64 bytes from 10.0.100.102: icmp_seq=11 ttl=63 time=0.809 ms
64 bytes from 10.0.100.102: icmp_seq=12 ttl=63 time=0.734 ms
64 bytes from 10.0.100.102: icmp_seq=13 ttl=63 time=0.805 ms
64 bytes from 10.0.100.102: icmp_seq=14 ttl=63 time=0.811 ms
64 bytes from 10.0.100.102: icmp_seq=15 ttl=63 time=0.810 ms
64 bytes from 10.0.100.102: icmp_seq=16 ttl=63 time=0.802 ms
64 bytes from 10.0.100.102: icmp_seq=17 ttl=63 time=0.833 ms
64 bytes from 10.0.100.102: icmp_seq=18 ttl=63 time=0.818 ms
64 bytes from 10.0.100.102: icmp_seq=19 ttl=63 time=0.808 ms
64 bytes from 10.0.100.102: icmp_seq=20 ttl=63 time=0.803 ms
64 bytes from 10.0.100.102: icmp_seq=21 ttl=63 time=0.829 ms
64 bytes from 10.0.100.102: icmp_seq=22 ttl=63 time=0.714 ms
64 bytes from 10.0.100.102: icmp_seq=23 ttl=63 time=0.833 ms
64 bytes from 10.0.100.102: icmp_seq=24 ttl=63 time=0.857 ms
64 bytes from 10.0.100.102: icmp_seq=25 ttl=63 time=0.900 ms
64 bytes from 10.0.100.102: icmp_seq=26 ttl=63 time=0.780 ms
64 bytes from 10.0.100.102: icmp_seq=27 ttl=63 time=0.853 ms
64 bytes from 10.0.100.102: icmp_seq=28 ttl=63 time=0.774 ms
64 bytes from 10.0.100.102: icmp_seq=29 ttl=63 time=0.778 ms
64 bytes from 10.0.100.102: icmp_seq=30 ttl=63 time=0.807 ms
64 bytes from 10.0.100.102: icmp_seq=31 ttl=63 time=0.817 ms
64 bytes from 10.0.100.102: icmp_seq=32 ttl=63 time=0.696 ms
64 bytes from 10.0.100.102: icmp_seq=33 ttl=63 time=0.803 ms
64 bytes from 10.0.100.102: icmp_seq=34 ttl=63 time=0.793 ms
64 bytes from 10.0.100.102: icmp_seq=35 ttl=63 time=0.791 ms
64 bytes from 10.0.100.102: icmp_seq=36 ttl=63 time=0.804 ms
64 bytes from 10.0.100.102: icmp_seq=37 ttl=63 time=0.824 ms
64 bytes from 10.0.100.102: icmp_seq=38 ttl=63 time=0.792 ms
64 bytes from 10.0.100.102: icmp_seq=39 ttl=63 time=0.759 ms
64 bytes from 10.0.100.102: icmp_seq=40 ttl=63 time=0.819 ms
64 bytes from 10.0.100.102: icmp_seq=41 ttl=63 time=0.816 ms
64 bytes from 10.0.100.102: icmp_seq=42 ttl=63 time=0.733 ms
64 bytes from 10.0.100.102: icmp_seq=43 ttl=63 time=0.745 ms
64 bytes from 10.0.100.102: icmp_seq=44 ttl=63 time=0.823 ms
64 bytes from 10.0.100.102: icmp_seq=45 ttl=63 time=0.776 ms
64 bytes from 10.0.100.102: icmp_seq=46 ttl=63 time=0.833 ms
64 bytes from 10.0.100.102: icmp_seq=47 ttl=63 time=0.802 ms
64 bytes from 10.0.100.102: icmp_seq=48 ttl=63 time=0.820 ms
64 bytes from 10.0.100.102: icmp_seq=49 ttl=63 time=0.819 ms
64 bytes from 10.0.100.102: icmp_seq=50 ttl=63 time=0.836 ms
64 bytes from 10.0.100.102: icmp_seq=51 ttl=63 time=0.794 ms
64 bytes from 10.0.100.102: icmp_seq=52 ttl=63 time=0.714 ms
64 bytes from 10.0.100.102: icmp_seq=53 ttl=63 time=0.807 ms
64 bytes from 10.0.100.102: icmp_seq=54 ttl=63 time=0.766 ms
64 bytes from 10.0.100.102: icmp_seq=55 ttl=63 time=0.763 ms
64 bytes from 10.0.100.102: icmp_seq=56 ttl=63 time=0.875 ms
64 bytes from 10.0.100.102: icmp_seq=57 ttl=63 time=0.799 ms
64 bytes from 10.0.100.102: icmp_seq=58 ttl=63 time=0.782 ms
64 bytes from 10.0.100.102: icmp_seq=59 ttl=63 time=0.790 ms
64 bytes from 10.0.100.102: icmp_seq=60 ttl=63 time=0.775 ms

--- 10.0.100.102 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 59000ms
rtt min/avg/max/mdev = 0.696/0.802/0.902/0.056 ms
PING 10.0.100.102 (10.0.100.102) 56(84) bytes of data.
64 bytes from 10.0.100.102: icmp_seq=1 ttl=63 time=0.774 ms
64 bytes from 10.0.100.102: icmp_seq=2 ttl=63 time=0.765 ms
64 bytes from 10.0.100.102: icmp_seq=3 ttl=63 time=0.713 ms
64 bytes from 10.0.100.102: icmp_seq=4 ttl=63 time=0.785 ms
64 bytes from 10.0.100.102: icmp_seq=5 ttl=63 time=0.705 ms
64 bytes from 10.0.100.102: icmp_seq=6 ttl=63 time=0.793 ms
64 bytes from 10.0.100.102: icmp_seq=7 ttl=63 time=0.746 ms
64 bytes from 10.0.100.102: icmp_seq=8 ttl=63 time=0.756 ms
64 bytes from 10.0.100.102: icmp_seq=9 ttl=63 time=0.838 ms
64 bytes from 10.0.100.102: icmp_seq=10 ttl=63 time=0.755 ms
64 bytes from 10.0.100.102: icmp_seq=11 ttl=63 time=0.739 ms
64 bytes from 10.0.100.102: icmp_seq=12 ttl=63 time=0.737 ms
64 bytes from 10.0.100.102: icmp_seq=13 ttl=63 time=0.799 ms
64 bytes from 10.0.100.102: icmp_seq=14 ttl=63 time=0.809 ms
64 bytes from 10.0.100.102: icmp_seq=15 ttl=63 time=0.761 ms
64 bytes from 10.0.100.102: icmp_seq=16 ttl=63 time=0.755 ms
64 bytes from 10.0.100.102: icmp_seq=17 ttl=63 time=0.774 ms
64 bytes from 10.0.100.102: icmp_seq=18 ttl=63 time=0.765 ms
64 bytes from 10.0.100.102: icmp_seq=19 ttl=63 time=0.854 ms
64 bytes from 10.0.100.102: icmp_seq=20 ttl=63 time=0.801 ms
64 bytes from 10.0.100.102: icmp_seq=21 ttl=63 time=0.788 ms
64 bytes from 10.0.100.102: icmp_seq=22 ttl=63 time=0.780 ms
64 bytes from 10.0.100.102: icmp_seq=23 ttl=63 time=0.692 ms
64 bytes from 10.0.100.102: icmp_seq=24 ttl=63 time=0.821 ms
64 bytes from 10.0.100.102: icmp_seq=25 ttl=63 time=0.759 ms
64 bytes from 10.0.100.102: icmp_seq=26 ttl=63 time=0.884 ms
64 bytes from 10.0.100.102: icmp_seq=27 ttl=63 time=0.808 ms
64 bytes from 10.0.100.102: icmp_seq=28 ttl=63 time=0.853 ms
64 bytes from 10.0.100.102: icmp_seq=29 ttl=63 time=0.826 ms
64 bytes from 10.0.100.102: icmp_seq=30 ttl=63 time=0.734 ms
64 bytes from 10.0.100.102: icmp_seq=31 ttl=63 time=0.811 ms
64 bytes from 10.0.100.102: icmp_seq=32 ttl=63 time=0.809 ms
64 bytes from 10.0.100.102: icmp_seq=33 ttl=63 time=0.780 ms
64 bytes from 10.0.100.102: icmp_seq=34 ttl=63 time=0.803 ms
64 bytes from 10.0.100.102: icmp_seq=35 ttl=63 time=0.785 ms
64 bytes from 10.0.100.102: icmp_seq=36 ttl=63 time=0.822 ms
64 bytes from 10.0.100.102: icmp_seq=37 ttl=63 time=0.939 ms
64 bytes from 10.0.100.102: icmp_seq=38 ttl=63 time=0.813 ms
64 bytes from 10.0.100.102: icmp_seq=39 ttl=63 time=0.781 ms
64 bytes from 10.0.100.102: icmp_seq=40 ttl=63 time=0.838 ms
64 bytes from 10.0.100.102: icmp_seq=41 ttl=63 time=0.814 ms
64 bytes from 10.0.100.102: icmp_seq=42 ttl=63 time=0.825 ms
64 bytes from 10.0.100.102: icmp_seq=43 ttl=63 time=0.724 ms
64 bytes from 10.0.100.102: icmp_seq=44 ttl=63 time=0.791 ms
64 bytes from 10.0.100.102: icmp_seq=45 ttl=63 time=0.806 ms
64 bytes from 10.0.100.102: icmp_seq=46 ttl=63 time=0.763 ms
64 bytes from 10.0.100.102: icmp_seq=47 ttl=63 time=0.801 ms
64 bytes from 10.0.100.102: icmp_seq=48 ttl=63 time=0.771 ms
64 bytes from 10.0.100.102: icmp_seq=49 ttl=63 time=0.808 ms
64 bytes from 10.0.100.102: icmp_seq=50 ttl=63 time=0.818 ms
64 bytes from 10.0.100.102: icmp_seq=51 ttl=63 time=0.748 ms
64 bytes from 10.0.100.102: icmp_seq=52 ttl=63 time=0.821 ms
64 bytes from 10.0.100.102: icmp_seq=53 ttl=63 time=0.744 ms
64 bytes from 10.0.100.102: icmp_seq=54 ttl=63 time=0.848 ms
64 bytes from 10.0.100.102: icmp_seq=55 ttl=63 time=0.780 ms
64 bytes from 10.0.100.102: icmp_seq=56 ttl=63 time=0.856 ms
64 bytes from 10.0.100.102: icmp_seq=57 ttl=63 time=0.808 ms
64 bytes from 10.0.100.102: icmp_seq=58 ttl=63 time=0.776 ms
64 bytes from 10.0.100.102: icmp_seq=59 ttl=63 time=0.809 ms
64 bytes from 10.0.100.102: icmp_seq=60 ttl=63 time=0.736 ms

--- 10.0.100.102 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 59000ms
rtt min/avg/max/mdev = 0.692/0.789/0.939/0.058 ms
PING 10.0.100.102 (10.0.100.102) 56(84) bytes of data.
64 bytes from 10.0.100.102: icmp_seq=1 ttl=63 time=0.835 ms
64 bytes from 10.0.100.102: icmp_seq=2 ttl=63 time=0.833 ms
64 bytes from 10.0.100.102: icmp_seq=3 ttl=63 time=0.836 ms
64 bytes from 10.0.100.102: icmp_seq=4 ttl=63 time=0.815 ms
64 bytes from 10.0.100.102: icmp_seq=5 ttl=63 time=0.816 ms
64 bytes from 10.0.100.102: icmp_seq=6 ttl=63 time=0.812 ms
64 bytes from 10.0.100.102: icmp_seq=7 ttl=63 time=0.792 ms
64 bytes from 10.0.100.102: icmp_seq=8 ttl=63 time=0.820 ms
64 bytes from 10.0.100.102: icmp_seq=9 ttl=63 time=0.836 ms
64 bytes from 10.0.100.102: icmp_seq=10 ttl=63 time=0.820 ms
64 bytes from 10.0.100.102: icmp_seq=11 ttl=63 time=0.832 ms
64 bytes from 10.0.100.102: icmp_seq=12 ttl=63 time=0.844 ms
64 bytes from 10.0.100.102: icmp_seq=13 ttl=63 time=0.788 ms
64 bytes from 10.0.100.102: icmp_seq=14 ttl=63 time=0.724 ms
64 bytes from 10.0.100.102: icmp_seq=15 ttl=63 time=0.774 ms
64 bytes from 10.0.100.102: icmp_seq=16 ttl=63 time=0.797 ms
64 bytes from 10.0.100.102: icmp_seq=17 ttl=63 time=0.809 ms
64 bytes from 10.0.100.102: icmp_seq=18 ttl=63 time=0.785 ms
64 bytes from 10.0.100.102: icmp_seq=19 ttl=63 time=0.740 ms
64 bytes from 10.0.100.102: icmp_seq=20 ttl=63 time=0.845 ms
64 bytes from 10.0.100.102: icmp_seq=21 ttl=63 time=0.773 ms
64 bytes from 10.0.100.102: icmp_seq=22 ttl=63 time=0.813 ms
64 bytes from 10.0.100.102: icmp_seq=23 ttl=63 time=0.833 ms
64 bytes from 10.0.100.102: icmp_seq=24 ttl=63 time=0.693 ms
64 bytes from 10.0.100.102: icmp_seq=25 ttl=63 time=0.824 ms
64 bytes from 10.0.100.102: icmp_seq=26 ttl=63 time=0.778 ms
64 bytes from 10.0.100.102: icmp_seq=27 ttl=63 time=0.827 ms
64 bytes from 10.0.100.102: icmp_seq=28 ttl=63 time=0.857 ms
64 bytes from 10.0.100.102: icmp_seq=29 ttl=63 time=0.798 ms
64 bytes from 10.0.100.102: icmp_seq=30 ttl=63 time=0.847 ms
64 bytes from 10.0.100.102: icmp_seq=31 ttl=63 time=0.748 ms
64 bytes from 10.0.100.102: icmp_seq=32 ttl=63 time=0.747 ms
64 bytes from 10.0.100.102: icmp_seq=33 ttl=63 time=0.775 ms
64 bytes from 10.0.100.102: icmp_seq=34 ttl=63 time=0.744 ms
64 bytes from 10.0.100.102: icmp_seq=35 ttl=63 time=0.817 ms
64 bytes from 10.0.100.102: icmp_seq=36 ttl=63 time=0.742 ms
64 bytes from 10.0.100.102: icmp_seq=37 ttl=63 time=0.788 ms
64 bytes from 10.0.100.102: icmp_seq=38 ttl=63 time=0.814 ms
64 bytes from 10.0.100.102: icmp_seq=39 ttl=63 time=0.797 ms
64 bytes from 10.0.100.102: icmp_seq=40 ttl=63 time=0.788 ms
64 bytes from 10.0.100.102: icmp_seq=41 ttl=63 time=0.818 ms
64 bytes from 10.0.100.102: icmp_seq=42 ttl=63 time=0.830 ms
64 bytes from 10.0.100.102: icmp_seq=43 ttl=63 time=0.823 ms
64 bytes from 10.0.100.102: icmp_seq=44 ttl=63 time=0.719 ms
64 bytes from 10.0.100.102: icmp_seq=45 ttl=63 time=0.798 ms
64 bytes from 10.0.100.102: icmp_seq=46 ttl=63 time=0.832 ms
64 bytes from 10.0.100.102: icmp_seq=47 ttl=63 time=0.805 ms
64 bytes from 10.0.100.102: icmp_seq=48 ttl=63 time=0.791 ms
64 bytes from 10.0.100.102: icmp_seq=49 ttl=63 time=0.734 ms
64 bytes from 10.0.100.102: icmp_seq=50 ttl=63 time=0.783 ms
64 bytes from 10.0.100.102: icmp_seq=51 ttl=63 time=0.796 ms
64 bytes from 10.0.100.102: icmp_seq=52 ttl=63 time=0.793 ms
64 bytes from 10.0.100.102: icmp_seq=53 ttl=63 time=0.804 ms
64 bytes from 10.0.100.102: icmp_seq=54 ttl=63 time=0.719 ms
64 bytes from 10.0.100.102: icmp_seq=55 ttl=63 time=0.805 ms
64 bytes from 10.0.100.102: icmp_seq=56 ttl=63 time=0.807 ms
64 bytes from 10.0.100.102: icmp_seq=57 ttl=63 time=0.768 ms
64 bytes from 10.0.100.102: icmp_seq=58 ttl=63 time=0.817 ms
64 bytes from 10.0.100.102: icmp_seq=59 ttl=63 time=0.786 ms
64 bytes from 10.0.100.102: icmp_seq=60 ttl=63 time=0.858 ms

--- 10.0.100.102 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 59000ms
rtt min/avg/max/mdev = 0.693/0.797/0.858/0.044 ms
PING 10.0.100.102 (10.0.100.102) 56(84) bytes of data.
64 bytes from 10.0.100.102: icmp_seq=1 ttl=63 time=0.851 ms
64 bytes from 10.0.100.102: icmp_seq=2 ttl=63 time=0.873 ms
64 bytes from 10.0.100.102: icmp_seq=3 ttl=63 time=0.931 ms
64 bytes from 10.0.100.102: icmp_seq=4 ttl=63 time=0.894 ms
64 bytes from 10.0.100.102: icmp_seq=5 ttl=63 time=0.888 ms
64 bytes from 10.0.100.102: icmp_seq=6 ttl=63 time=0.885 ms
64 bytes from 10.0.100.102: icmp_seq=7 ttl=63 time=0.843 ms
64 bytes from 10.0.100.102: icmp_seq=8 ttl=63 time=0.901 ms
64 bytes from 10.0.100.102: icmp_seq=9 ttl=63 time=0.999 ms
64 bytes from 10.0.100.102: icmp_seq=10 ttl=63 time=0.904 ms
64 bytes from 10.0.100.102: icmp_seq=11 ttl=63 time=0.851 ms
64 bytes from 10.0.100.102: icmp_seq=12 ttl=63 time=0.913 ms
64 bytes from 10.0.100.102: icmp_seq=13 ttl=63 time=0.888 ms
64 bytes from 10.0.100.102: icmp_seq=14 ttl=63 time=0.907 ms
64 bytes from 10.0.100.102: icmp_seq=15 ttl=63 time=0.823 ms
64 bytes from 10.0.100.102: icmp_seq=16 ttl=63 time=0.763 ms
64 bytes from 10.0.100.102: icmp_seq=17 ttl=63 time=0.853 ms
64 bytes from 10.0.100.102: icmp_seq=18 ttl=63 time=0.826 ms
64 bytes from 10.0.100.102: icmp_seq=19 ttl=63 time=0.832 ms
64 bytes from 10.0.100.102: icmp_seq=20 ttl=63 time=0.859 ms
64 bytes from 10.0.100.102: icmp_seq=21 ttl=63 time=0.821 ms
64 bytes from 10.0.100.102: icmp_seq=22 ttl=63 time=0.842 ms
